epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,5.08,6.9,523,4000,0.2
2,7900,,,,,,,,,8.67,10.7,355,8000,0.3
3,11900,0.242594,0.183973,-0.544906,0.5165,0.5809,0.9490,0.7015,0.3458,5.06,7.1,636,12000,0.7
4,15900,0.068142,0.066336,-0.698564,0.6818,0.6826,0.1377,0.1331,0.0910,2.09,4.1,973,16000,0.9
5,19900,,,,,,,,,1.95,4.0,1011,20000,1.0
6,23900,0.056350,0.054028,-0.720595,0.6870,0.6869,0.1830,0.1669,0.0478,1.86,3.9,1038,24000,1.2
7,27900,0.048745,0.046106,-0.720603,0.7065,0.7069,0.1753,0.1567,0.0180,1.80,3.8,1054,28000,1.5
8,31900,0.045510,0.042930,-0.736582,0.7307,0.7300,0.2167,0.2257,0.0443,1.74,3.7,1066,32000,1.7
9,35900,0.042456,0.040507,-0.752952,0.7558,0.7550,0.1863,0.2428,0.0047,1.73,3.7,1072,36000,2.0
10,39900,,,,,,,,,1.74,3.7,1076,40000,2.1
11,43900,0.042793,0.041131,-0.762947,0.7799,0.7797,0.2763,0.2814,0.0118,1.76,3.8,1063,44000,2.4
12,47900,0.043809,0.042186,-0.777953,0.8052,0.8051,0.2152,0.2526,0.0248,1.74,3.7,1066,48000,2.6
13,51900,0.045458,0.044223,-0.808929,0.8398,0.8396,0.3514,0.3259,0.0715,1.81,3.8,1048,52000,2.8
14,55900,0.048979,0.047997,-0.876377,0.8652,0.8654,0.2345,0.2087,0.1934,2.01,4.0,978,56000,3.0
15,59900,,,,,,,,,2.92,4.9,816,60000,3.2
16,63900,0.055600,0.054826,-0.987493,0.9167,0.9166,0.3396,0.3580,0.0828,4.49,6.5,600,64000,3.4
17,67900,0.066008,0.066257,-1.074028,0.9882,0.9882,0.4904,0.5322,0.0559,5.43,7.4,535,68000,3.6
18,71900,0.078301,0.079319,-1.158797,1.0707,1.0707,0.4193,0.4339,0.0493,6.52,8.5,462,72000,3.8
19,75900,0.095202,0.097691,-1.233497,1.1419,1.1422,0.4487,0.4436,0.0600,7.98,10.0,374,76000,4.0
20,79900,,,,,,,,,11.60,13.6,297,80000,4.1
21,83900,0.102229,0.104363,-1.338455,1.2332,1.2331,0.3892,0.4006,0.1448,18.98,21.0,155,84000,4.3
22,87900,0.116267,0.118455,-1.466052,1.3293,1.3296,0.4129,0.4159,0.2977,14.29,16.3,292,88000,4.6
23,91900,0.138848,0.141305,-1.598539,1.4278,1.4288,0.3867,0.3842,0.2801,11.38,13.4,221,92000,4.8
24,95900,0.145469,0.150118,-1.742642,1.5390,1.5393,0.3937,0.3802,0.2463,31.63,33.6,98,96000,5.0
25,99900,,,,,,,,,41.13,43.1,77,100000,5.1
26,103900,0.150827,0.155275,-1.960453,1.6368,1.6368,0.4459,0.4441,0.5653,55.03,57.0,64,104000,5.3
27,107900,0.155985,0.158486,-2.263625,1.7408,1.7414,0.6524,0.5580,0.6341,62.14,64.1,59,108000,5.5
28,111900,0.162616,0.165096,-2.396669,1.8283,1.8291,0.4911,0.4692,0.4101,70.14,72.1,51,112000,5.7
29,115900,0.169178,0.170153,-2.541478,1.9415,1.9425,0.5671,0.5307,0.2202,83.00,85.0,28,116000,5.9
30,119900,,,,,,,,,82.89,84.9,65,120000,6.0
31,123900,0.179103,0.181087,-2.652248,2.0710,2.0720,0.5585,0.5948,0.3912,74.21,76.2,67,124000,6.2
32,127900,0.209677,0.211348,-2.772355,2.1864,2.1871,0.8157,0.8288,0.5189,59.50,61.5,60,128000,6.4
33,131900,0.229196,0.230493,-2.927261,2.3331,2.3337,0.8958,0.8871,0.2893,57.03,59.0,78,132000,6.6
34,135900,0.234853,0.236438,-3.049484,2.4620,2.4624,0.8802,0.8802,0.3756,56.82,58.8,66,136000,6.8
35,139900,,,,,,,,,59.49,61.5,51,140000,6.9
36,143900,0.241901,0.242797,-3.152120,2.6053,2.6063,0.7718,0.7758,0.3865,63.53,65.5,73,144000,7.1
37,147900,0.240527,0.240158,-3.273007,2.7344,2.7348,0.8692,0.8607,0.3912,67.18,69.2,38,148000,7.3
38,151900,0.240067,0.241506,-3.371451,2.8620,2.8625,1.0551,1.0846,0.4174,72.08,74.1,66,152000,7.6
39,155900,0.243507,0.243888,-3.536849,2.9923,2.9927,0.6777,0.6623,0.4741,76.82,78.8,33,156000,7.8
40,159900,,,,,,,,,93.79,95.8,24,160000,7.8
41,163900,0.252967,0.254158,-3.643690,3.1194,3.1195,0.8446,0.9456,0.4407,107.03,109.0,36,164000,8.1
42,167900,0.256619,0.257587,-3.745263,3.2444,3.2456,0.8700,0.9721,0.4875,116.00,118.0,39,168000,8.3
43,171900,0.264262,0.264050,-3.885394,3.3674,3.3676,0.8512,0.8122,0.6897,103.52,105.5,48,172000,8.5
44,175900,0.277737,0.279013,-3.989385,3.4960,3.4961,0.7984,0.8376,0.3673,94.89,96.9,45,176000,8.7
45,179900,,,,,,,,,89.17,91.2,41,180000,8.8
46,183900,0.278894,0.280186,-4.092251,3.6230,3.6243,1.0825,1.0559,0.5379,84.60,86.6,53,184000,9.0
47,187900,0.295002,0.295666,-4.227382,3.7448,3.7455,1.1890,1.0677,0.4631,75.73,77.7,55,188000,9.2
48,191900,0.309935,0.311566,-4.339868,3.8658,3.8658,1.3938,1.3128,0.5064,81.60,83.6,40,192000,9.4
49,195900,0.318259,0.320803,-4.453992,3.9873,3.9878,1.3517,1.3791,0.4677,79.64,81.6,55,196000,9.6
50,199900,,,,,,,,,87.97,90.0,36,200000,9.7
51,203900,0.321492,0.324114,-4.546393,4.1024,4.1026,1.4141,1.5291,0.4059,90.15,92.1,48,204000,9.9
52,207900,0.324355,0.326356,-4.681958,4.2221,4.2231,1.1662,1.1240,0.5109,81.16,83.2,49,208000,10.1
53,211900,0.356950,0.358986,-4.786552,4.3334,4.3329,1.3296,1.2568,0.6036,71.10,73.1,70,212000,10.3
54,215900,0.355321,0.357169,-4.924489,4.4403,4.4415,1.0858,1.0533,0.4839,71.59,73.6,41,216000,10.5
55,219900,,,,,,,,,73.02,75.0,66,220000,10.6
56,223900,0.365494,0.367672,-5.018858,4.5665,4.5664,1.5082,1.5581,0.5301,72.68,74.7,44,224000,10.8
57,227900,0.396540,0.400009,-5.119105,4.6697,4.6705,1.2935,1.3466,0.5912,71.31,73.3,61,228000,11.0
58,231900,0.408602,0.410811,-5.230926,4.7769,4.7769,1.4046,1.4675,0.3742,72.38,74.4,48,232000,11.2
59,235900,0.391796,0.394934,-5.358186,4.9089,4.9084,1.5654,1.5281,0.3072,75.18,77.2,55,236000,11.4
60,239900,,,,,,,,,70.18,72.2,60,240000,11.5
61,243900,0.419160,0.423570,-5.473947,5.0043,5.0060,1.4225,1.4402,0.5122,64.89,66.9,63,244000,11.7
62,247900,0.428033,0.431383,-5.577365,5.1118,5.1116,1.5566,1.5389,0.4121,65.23,67.2,53,248000,11.9
63,251900,0.453911,0.457580,-5.673452,5.2171,5.2176,1.6640,1.5951,0.4328,67.14,69.1,56,252000,12.1
64,255900,0.447559,0.449758,-5.814696,5.3197,5.3199,1.8152,1.6956,0.4206,67.64,69.6,64,256000,12.3
65,259900,,,,,,,,,66.69,68.7,48,260000,12.4
66,263900,0.458786,0.463417,-5.908567,5.4285,5.4299,2.0046,2.0335,0.6822,72.00,74.0,63,264000,12.6
67,267900,0.469826,0.473679,-6.019286,5.5464,5.5442,1.9866,2.1929,0.8069,69.27,71.3,52,268000,12.8
68,271900,0.453555,0.459420,-6.125172,5.6520,5.6544,1.7771,2.0074,0.5533,66.67,68.7,58,272000,13.0
69,275900,0.498369,0.497342,-6.220791,5.7648,5.7654,2.2939,1.9783,0.5659,66.97,69.0,60,276000,13.2
70,279900,,,,,,,,,65.98,68.0,57,280000,13.3
71,283900,0.496766,0.498012,-6.352455,5.8802,5.8795,2.1044,1.8940,0.5525,70.02,72.0,63,284000,13.6
72,287900,0.496065,0.501113,-6.456516,5.9924,5.9920,1.9148,1.9638,0.4465,67.80,69.8,49,288000,13.8
73,291900,0.522044,0.522611,-6.553605,6.0847,6.0843,2.3346,2.1409,0.4687,63.03,65.0,70,292000,14.0
74,295900,0.531285,0.538493,-6.646088,6.1786,6.1801,1.8527,1.8453,0.5575,61.65,63.6,60,296000,14.2
75,299900,,,,,,,,,61.78,63.8,64,300000,14.3
76,303900,0.509217,0.513423,-6.750896,6.2845,6.2851,2.1911,2.0289,0.5261,61.57,63.6,67,304000,14.5
77,307900,0.557679,0.561092,-6.856477,6.3934,6.3941,2.0883,2.1884,0.4947,60.98,63.0,51,308000,14.7
78,311900,0.553036,0.558503,-6.968121,6.5029,6.5028,2.5980,2.2212,0.7434,61.42,63.4,73,312000,14.9
79,315900,0.557915,0.561592,-7.084540,6.6155,6.6148,2.6039,2.5518,0.5655,62.06,64.1,64,316000,15.1
80,319900,,,,,,,,,61.39,63.4,57,320000,15.2
81,323900,0.564145,0.565795,-7.152999,6.7061,6.7080,2.6482,2.5755,0.7628,61.27,63.3,67,324000,15.4
82,327900,0.585158,0.592151,-7.248031,6.8055,6.8059,2.7971,2.8199,1.1480,60.92,62.9,63,328000,15.6
83,331900,0.590125,0.595103,-7.363889,6.9230,6.9223,2.6417,2.4295,0.7091,62.92,64.9,62,332000,15.8
84,335900,0.587494,0.591544,-7.465888,7.0145,7.0145,2.1613,2.1820,0.5144,61.38,63.4,66,336000,16.0
85,339900,,,,,,,,,61.28,63.3,53,340000,16.1
86,343900,0.603443,0.610038,-7.589473,7.1254,7.1244,2.8175,2.8133,0.6786,63.37,65.4,65,344000,16.3
87,347900,0.597914,0.605250,-7.696881,7.2292,7.2310,2.7778,2.8048,0.7199,65.06,67.1,64,348000,16.6
88,351900,0.619095,0.629919,-7.771875,7.3191,7.3200,2.7932,2.8976,0.8928,63.55,65.6,56,352000,16.8
89,355900,0.629981,0.637662,-7.880557,7.4171,7.4167,2.4133,2.3375,0.9729,63.33,65.3,63,356000,17.0
90,359900,,,,,,,,,64.76,66.8,49,360000,17.1
91,363900,0.651445,0.656830,-7.996778,7.5321,7.5327,2.5452,2.4305,1.1691,69.04,71.0,68,364000,17.3
92,367900,0.681310,0.690409,-8.071142,7.6122,7.6118,3.1264,3.1036,0.8699,63.47,65.5,60,368000,17.5
93,371900,0.671823,0.681422,-8.204633,7.7343,7.7346,2.9197,2.8031,0.7184,65.77,67.8,52,372000,17.7
94,375900,0.659787,0.667161,-8.317001,7.8432,7.8428,2.9700,2.7656,0.5499,70.07,72.1,59,376000,17.9
95,379900,,,,,,,,,68.12,70.1,56,380000,18.0
96,383900,0.673506,0.681725,-8.400450,7.9437,7.9441,2.7549,2.7549,0.6526,73.25,75.2,52,384000,18.2
97,387900,0.673021,0.682711,-8.494445,8.0572,8.0569,2.9044,2.8634,0.9704,73.38,75.4,53,388000,18.4
98,391900,0.675542,0.685694,-8.597099,8.1541,8.1543,3.5866,3.4303,1.1842,72.34,74.3,53,392000,18.6
99,395900,0.709771,0.718161,-8.703308,8.2579,8.2592,3.3196,3.0775,1.0781,74.31,76.3,49,396000,18.8
