epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,5.04,6.8,534,4000,0.2
2,7900,,,,,,,,,6.93,8.9,433,8000,0.3
3,11900,0.221637,0.234942,-0.675762,0.5559,0.5520,0.7217,0.8900,0.7521,4.21,6.2,704,12000,0.7
4,15900,0.074717,0.076954,-0.805532,0.6888,0.6857,0.6333,0.6135,0.0690,2.00,4.0,1000,16000,0.9
5,19900,,,,,,,,,2.00,4.0,1000,20000,1.0
6,23900,0.051278,0.053685,-0.798672,0.7143,0.7157,0.1770,0.1878,0.0324,2.00,4.0,1000,24000,1.2
7,27900,0.042013,0.044434,-0.808698,0.7560,0.7566,0.1318,0.1316,0.0148,2.00,4.0,1000,28000,1.4
8,31900,0.036219,0.037856,-0.832413,0.8038,0.8047,0.1007,0.1052,0.0034,2.00,4.0,1000,32000,1.6
9,35900,0.032921,0.034158,-0.855185,0.8445,0.8449,0.1247,0.1271,0.0172,2.00,4.0,1000,36000,1.8
10,39900,,,,,,,,,2.00,4.0,1000,40000,1.9
11,43900,0.030265,0.031272,-0.874816,0.8750,0.8754,0.1485,0.1472,0.0318,2.00,4.0,1000,44000,2.2
12,47900,0.028983,0.029988,-0.913698,0.9134,0.9136,0.1230,0.1113,0.0634,2.00,4.0,1000,48000,2.4
13,51900,0.027593,0.028444,-0.937467,0.9427,0.9427,0.1178,0.1079,0.1065,2.00,4.0,1000,52000,2.6
14,55900,0.027466,0.028584,-0.989768,0.9755,0.9755,0.1610,0.1558,0.1281,2.04,4.0,981,56000,2.8
15,59900,,,,,,,,,2.32,4.3,920,60000,2.9
16,63900,0.046137,0.047090,-1.044168,1.0108,1.0106,0.2225,0.2202,0.0792,3.13,5.1,770,64000,3.1
17,67900,0.058571,0.059446,-1.105448,1.0620,1.0619,0.3120,0.3156,0.0934,4.63,6.6,579,68000,3.3
18,71900,0.071228,0.072207,-1.216887,1.1416,1.1414,0.5981,0.5837,0.1397,7.65,9.7,371,72000,3.6
19,75900,0.083462,0.084704,-1.322994,1.2331,1.2332,0.4886,0.4584,0.1424,13.45,15.5,286,76000,3.8
20,79900,,,,,,,,,8.76,10.8,352,80000,3.9
21,83900,0.102681,0.103670,-1.433540,1.3120,1.3123,0.4154,0.4170,0.1162,10.39,12.4,319,84000,4.1
22,87900,0.115067,0.116706,-1.521237,1.4107,1.4105,0.4456,0.4229,0.1211,14.15,16.2,236,88000,4.3
23,91900,0.129450,0.130454,-1.669264,1.5068,1.5069,0.3960,0.3781,0.1455,20.23,22.2,124,92000,4.5
24,95900,0.140622,0.140066,-1.798797,1.6116,1.6118,0.4512,0.4159,0.1649,33.08,35.1,132,96000,4.7
25,99900,,,,,,,,,58.61,60.6,33,100000,4.8
26,103900,0.140079,0.141599,-1.930074,1.7176,1.7177,0.4521,0.4680,0.2088,62.88,64.9,69,104000,5.0
27,107900,0.144834,0.146028,-2.061029,1.8327,1.8322,0.5914,0.5074,0.1261,80.83,82.8,6,108000,5.2
