epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,4.57,6.4,555,4000,0.2
2,7900,,,,,,,,,6.40,8.4,480,8000,0.3
3,11900,0.245385,0.213006,-0.727546,0.6318,0.6609,0.9054,0.6240,0.6758,3.71,5.7,752,12000,0.7
4,15900,0.099967,0.089839,-0.872105,0.7669,0.7670,0.7864,0.4361,0.0727,1.91,3.9,1017,16000,0.9
5,19900,,,,,,,,,1.78,3.8,1060,20000,1.0
6,23900,0.077628,0.068975,-0.850259,0.7760,0.7769,0.2559,0.1986,0.0338,1.73,3.7,1073,24000,1.2
7,27900,0.066308,0.058894,-0.856755,0.8044,0.8035,0.1839,0.1503,0.0238,1.74,3.7,1072,28000,1.5
8,31900,0.061660,0.056264,-0.872761,0.8397,0.8388,0.3746,0.2296,0.0159,1.74,3.7,1067,32000,1.7
9,35900,0.061026,0.056736,-0.885282,0.8697,0.8693,0.3496,0.2408,0.0032,1.72,3.7,1074,36000,1.9
10,39900,,,,,,,,,1.71,3.7,1084,40000,2.0
11,43900,0.059882,0.056284,-0.901117,0.9000,0.8994,0.2606,0.2344,0.0105,1.73,3.7,1067,44000,2.3
12,47900,0.062601,0.059547,-0.914864,0.9289,0.9290,0.2524,0.2473,0.0310,1.75,3.7,1068,48000,2.5
13,51900,0.062339,0.059842,-0.932398,0.9500,0.9500,0.3879,0.3296,0.0866,1.78,3.8,1057,52000,2.8
14,55900,0.065873,0.063852,-0.986000,0.9718,0.9718,0.3891,0.3363,0.2536,1.88,3.9,1030,56000,3.0
15,59900,,,,,,,,,2.07,4.1,985,60000,3.1
16,63900,0.075379,0.073522,-1.078342,1.0070,1.0067,0.6194,0.4617,0.1666,2.78,4.8,824,64000,3.3
17,67900,0.082551,0.080705,-1.125387,1.0474,1.0474,0.3832,0.3188,0.0815,3.12,5.1,776,68000,3.6
18,71900,0.093910,0.091850,-1.195655,1.1091,1.1092,0.5927,0.4942,0.0873,3.58,5.6,714,72000,3.8
19,75900,0.111910,0.110504,-1.261298,1.1663,1.1665,0.5037,0.4847,0.0678,4.36,6.4,613,76000,4.0
20,79900,,,,,,,,,6.83,8.8,448,80000,4.1
21,83900,0.133427,0.128865,-1.339610,1.2354,1.2360,0.7381,0.5842,0.0617,6.69,8.7,462,84000,4.4
22,87900,0.146293,0.141407,-1.431864,1.3125,1.3125,0.7388,0.5002,0.1242,10.45,12.4,269,88000,4.6
23,91900,0.161913,0.156330,-1.555883,1.4067,1.4069,0.5890,0.5159,0.1226,13.89,15.9,291,92000,4.8
24,95900,0.184995,0.175296,-1.672832,1.4995,1.4995,0.6037,0.4830,0.0722,8.76,10.8,374,96000,5.0
25,99900,,,,,,,,,7.68,9.7,415,100000,5.1
26,103900,0.209353,0.197456,-1.754497,1.5792,1.5801,0.5587,0.5344,0.1176,14.99,17.0,218,104000,5.3
27,107900,0.223749,0.209681,-1.877791,1.6855,1.6858,0.5460,0.4515,0.1082,16.38,18.4,205,108000,5.5
28,111900,0.234275,0.219809,-1.991959,1.7792,1.7801,0.6431,0.6128,0.1194,19.38,21.4,174,112000,5.7
29,115900,0.250159,0.231170,-2.104944,1.8788,1.8792,0.6523,0.5167,0.1149,17.50,19.5,224,116000,5.9
30,119900,,,,,,,,,14.51,16.5,244,120000,6.0
31,123900,0.254607,0.234868,-2.214968,1.9729,1.9742,0.7071,0.6671,0.1288,15.39,17.4,220,124000,6.2
32,127900,0.267153,0.245997,-2.304415,2.0634,2.0636,0.8656,0.7570,0.0891,17.98,20.0,163,128000,6.4
33,131900,0.272233,0.251059,-2.427452,2.1616,2.1621,0.6734,0.6256,0.1157,33.92,35.9,83,132000,6.6
34,135900,0.287237,0.264078,-2.580065,2.2669,2.2683,0.8078,0.7614,0.4085,52.40,54.4,65,136000,6.8
35,139900,,,,,,,,,56.57,58.6,67,140000,6.9
36,143900,0.298258,0.273642,-3.041231,2.3748,2.3756,0.9055,0.8062,1.2310,42.27,44.3,122,144000,7.1
37,147900,0.306871,0.283215,-3.215923,2.4635,2.4637,1.0843,0.9587,0.9467,27.55,29.5,128,148000,7.3
38,151900,0.333692,0.307418,-3.355217,2.5793,2.5791,1.0993,0.9449,0.5790,45.84,47.8,49,152000,7.6
39,155900,0.360851,0.333310,-3.483759,2.6976,2.6990,0.9807,0.8363,0.4737,60.77,62.8,57,156000,7.8
40,159900,,,,,,,,,78.84,80.8,32,160000,7.9
41,163900,0.382939,0.357088,-3.648897,2.8388,2.8396,1.0440,1.0596,0.5882,91.79,93.8,58,164000,8.1
42,167900,0.427254,0.396727,-3.776382,2.9862,2.9870,1.1828,0.9923,0.3130,82.19,84.2,42,168000,8.3
