epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,4.96,6.8,530,4000,0.1
2,7900,,,,,,,,,6.14,8.1,490,8000,0.3
3,11900,0.249831,0.218265,-0.720786,0.6348,0.6620,0.8954,0.6299,0.6792,3.67,5.7,759,12000,0.7
4,15900,0.097247,0.088235,-0.886181,0.7661,0.7683,0.8700,0.5163,0.0919,2.00,4.0,1000,16000,0.9
5,19900,,,,,,,,,2.00,4.0,1000,20000,1.0
6,23900,0.069639,0.062388,-0.878633,0.7907,0.7911,0.1918,0.1668,0.0364,2.00,4.0,1000,24000,1.2
7,27900,0.055283,0.049164,-0.895350,0.8273,0.8262,0.1879,0.1526,0.0219,2.00,4.0,1000,28000,1.5
8,31900,0.045566,0.042110,-0.906496,0.8642,0.8629,0.2261,0.1689,0.0064,2.00,4.0,1000,32000,1.7
9,35900,0.040990,0.038824,-0.916932,0.8949,0.8936,0.1528,0.1439,0.0039,2.00,4.0,1000,36000,1.9
10,39900,,,,,,,,,2.00,4.0,1000,40000,2.0
11,43900,0.037713,0.035858,-0.924450,0.9202,0.9200,0.1871,0.1882,0.0124,2.00,4.0,1000,44000,2.3
12,47900,0.036189,0.034454,-0.942944,0.9502,0.9500,0.2340,0.1942,0.0222,2.00,4.0,1000,48000,2.5
13,51900,0.032249,0.030694,-0.958641,0.9752,0.9748,0.2039,0.2125,0.0423,2.00,4.0,1000,52000,2.7
14,55900,0.033441,0.031974,-0.987708,0.9984,0.9986,0.1632,0.1684,0.0808,2.00,4.0,1000,56000,3.0
15,59900,,,,,,,,,2.00,4.0,1000,60000,3.1
16,63900,0.031510,0.030239,-1.017680,1.0243,1.0241,0.1935,0.1848,0.0971,2.00,4.0,1000,64000,3.3
17,67900,0.033653,0.031940,-1.065782,1.0467,1.0469,0.2399,0.2033,0.1594,2.62,4.6,835,68000,3.6
18,71900,0.038895,0.037291,-1.130155,1.0953,1.0952,0.2559,0.2288,0.0434,3.31,5.3,766,72000,3.8
19,75900,0.048502,0.046780,-1.195759,1.1470,1.1477,0.3120,0.2809,0.1426,4.05,6.0,584,76000,4.0
20,79900,,,,,,,,,13.77,15.8,237,80000,4.1
21,83900,0.055623,0.053955,-1.306633,1.2294,1.2294,0.5999,0.4586,0.1423,16.52,18.5,229,84000,4.4
22,87900,0.072717,0.070537,-1.419751,1.3283,1.3279,0.4914,0.4401,0.1035,9.34,11.3,383,88000,4.6
23,91900,0.089348,0.084996,-1.540259,1.4076,1.4082,0.3961,0.4429,0.1395,8.97,11.0,318,92000,4.8
24,95900,0.107056,0.101632,-1.667725,1.4965,1.4964,0.5785,0.4579,0.1999,13.99,16.0,254,96000,5.0
25,99900,,,,,,,,,16.18,18.2,221,100000,5.1
26,103900,0.115688,0.110705,-1.808536,1.5915,1.5917,0.3788,0.4078,0.1984,16.82,18.8,211,104000,5.3
27,107900,0.132458,0.126272,-1.946346,1.6980,1.6979,0.6779,0.6455,0.1469,18.76,20.8,178,108000,5.6
28,111900,0.144100,0.137649,-2.088420,1.7930,1.7927,0.4337,0.3756,0.1939,22.64,24.6,126,112000,5.8
29,115900,0.158373,0.152025,-2.213314,1.9005,1.9015,0.7925,0.8342,0.2389,35.50,37.5,119,116000,6.0
30,119900,,,,,,,,,62.41,64.4,29,120000,6.1
31,123900,0.155642,0.150160,-2.334858,1.9915,1.9907,0.6254,0.5546,0.2855,63.66,65.7,71,124000,6.4
32,127900,0.170074,0.165759,-2.460801,2.1101,2.1106,0.6448,0.6172,0.1961,51.70,53.7,100,128000,6.6
33,131900,0.177290,0.174100,-2.588181,2.2149,2.2146,0.5630,0.6382,0.2813,53.37,55.4,51,132000,6.8
34,135900,0.191943,0.188591,-2.686752,2.3162,2.3158,0.5213,0.6358,0.3021,54.78,56.8,51,136000,7.0
35,139900,,,,,,,,,60.28,62.3,98,140000,7.1
36,143900,0.201810,0.198983,-2.804691,2.4253,2.4252,0.5982,0.8000,0.2744,57.53,59.5,45,144000,7.3
37,147900,0.206356,0.204013,-2.904948,2.5217,2.5216,0.6819,0.9323,0.2612,58.21,60.2,58,148000,7.6
38,151900,0.221455,0.217784,-3.027175,2.6300,2.6295,0.5854,0.5884,0.3961,56.63,58.6,97,152000,7.8
39,155900,0.232233,0.228022,-3.384226,2.7488,2.7479,0.7828,0.7822,1.0078,60.26,62.3,42,156000,8.1
40,159900,,,,,,,,,60.81,62.8,58,160000,8.2
41,163900,0.250915,0.247372,-3.647517,2.8557,2.8555,0.6139,0.7422,1.5215,71.48,73.5,54,164000,8.5
42,167900,0.262860,0.259202,-3.737133,2.9729,2.9722,1.0127,0.9886,1.4756,73.30,75.3,46,168000,8.8
43,171900,0.263596,0.260469,-3.923113,3.1624,3.1637,0.7326,0.9050,0.6120,77.84,79.8,43,172000,9.0
44,175900,0.274229,0.268399,-4.045602,3.3138,3.3139,0.8458,0.8249,0.9450,84.56,86.6,57,176000,9.3
45,179900,,,,,,,,,81.95,83.9,39,180000,9.4
46,183900,0.276439,0.270301,-4.194269,3.4579,3.4570,0.8531,0.8434,0.6942,85.50,87.5,56,184000,9.6
47,187900,0.294750,0.286842,-4.293809,3.5837,3.5836,0.9549,0.9837,0.4946,92.39,94.4,18,188000,9.9
48,191900,0.292091,0.283279,-4.390069,3.7049,3.7062,0.8315,0.8007,0.6656,96.97,99.0,58,192000,10.1
49,195900,0.311180,0.301976,-4.542070,3.8217,3.8220,0.8991,0.9722,0.8169,101.30,103.3,30,196000,10.3
50,199900,,,,,,,,,105.33,107.3,30,200000,10.5
51,203900,0.326693,0.316363,-4.667195,3.9550,3.9543,0.9169,0.9341,0.4461,105.83,107.8,58,204000,10.7
52,207900,0.325661,0.316984,-4.776265,4.0773,4.0789,0.8346,0.9163,0.7698,105.06,107.1,18,208000,11.0
53,211900,0.347549,0.336964,-4.874866,4.2043,4.2022,1.2907,1.2279,1.0971,105.39,107.4,36,212000,11.2
54,215900,0.358334,0.349173,-4.984814,4.3020,4.3032,0.9170,1.1442,1.1775,109.43,111.4,49,216000,11.5
55,219900,,,,,,,,,113.29,115.3,14,220000,11.6
56,223900,0.365251,0.356882,-5.151222,4.4386,4.4385,1.1213,1.2846,1.0232,117.61,119.6,36,224000,11.9
57,227900,0.375086,0.363506,-5.259367,4.5566,4.5564,1.1980,1.2137,0.7598,122.98,125.0,43,228000,12.2
58,231900,0.384650,0.374525,-5.370652,4.6790,4.6789,1.1244,1.1873,0.8048,126.14,128.1,21,232000,12.5
59,235900,0.400935,0.389672,-5.452574,4.8008,4.7999,1.3831,1.3322,1.1371,124.04,126.0,25,236000,12.8
60,239900,,,,,,,,,130.69,132.7,42,240000,12.9
61,243900,0.404624,0.391823,-5.609386,4.9188,4.9200,1.6361,1.4054,0.8252,130.88,132.9,26,244000,13.1
62,247900,0.425676,0.414729,-5.721655,5.0381,5.0395,1.2219,1.4045,0.6181,130.79,132.8,19,248000,13.4
63,251900,0.466285,0.452624,-5.832438,5.1682,5.1676,1.3436,1.4576,0.6618,129.33,131.3,48,252000,13.7
64,255900,0.469216,0.457022,-5.923006,5.2840,5.2834,1.5012,1.6255,1.2132,121.16,123.2,32,256000,14.0
65,259900,,,,,,,,,120.10,122.1,20,260000,14.1
66,263900,0.474100,0.461696,-6.059041,5.4174,5.4179,1.3519,1.5442,1.0749,107.03,109.0,69,264000,14.3
67,267900,0.485412,0.470273,-6.183935,5.5424,5.5420,1.4882,1.3565,0.8625,85.42,87.4,38,268000,14.6
68,271900,0.495610,0.480298,-6.309662,5.6509,5.6518,1.5367,1.4865,1.0434,74.30,76.3,61,272000,14.8
69,275900,0.532748,0.518816,-6.416818,5.7755,5.7754,1.2530,1.4018,1.0104,70.18,72.2,51,276000,15.1
70,279900,,,,,,,,,69.82,71.8,65,280000,15.2
71,283900,0.528131,0.512908,-6.540314,5.8928,5.8924,1.7498,1.6836,1.3365,69.00,71.0,40,284000,15.4
72,287900,0.528699,0.514155,-6.644321,6.0117,6.0127,1.4847,1.4810,1.4913,76.29,78.3,58,288000,15.7
73,291900,0.554218,0.540366,-6.735819,6.1223,6.1224,1.6560,1.8899,1.4109,77.36,79.4,45,292000,15.9
74,295900,0.562916,0.549544,-6.885413,6.2683,6.2678,1.7487,1.9428,1.5899,75.70,77.7,60,296000,16.1
75,299900,,,,,,,,,74.77,76.8,44,300000,16.2
76,303900,0.583900,0.569284,-6.975584,6.3658,6.3669,1.5818,1.5457,0.7167,76.03,78.0,60,304000,16.5
77,307900,0.574796,0.560836,-7.107543,6.4855,6.4852,1.7165,1.8556,1.3710,73.86,75.9,49,308000,16.7
78,311900,0.587473,0.570126,-7.227052,6.5868,6.5883,2.0805,2.0296,0.7638,74.82,76.8,51,312000,16.9
79,315900,0.601386,0.584081,-7.345632,6.7013,6.7018,1.9051,1.8527,1.2825,79.31,81.3,42,316000,17.2
80,319900,,,,,,,,,82.55,84.5,55,320000,17.3
81,323900,0.668884,0.650958,-7.448738,6.8223,6.8224,1.9423,1.8694,1.1725,80.74,82.7,43,324000,17.6
82,327900,0.645522,0.628796,-7.549913,6.9559,6.9553,1.9863,2.1590,1.2346,78.54,80.5,59,328000,17.8
83,331900,0.618014,0.603178,-7.681882,7.0599,7.0599,1.8685,1.9160,1.0747,77.05,79.0,43,332000,18.1
84,335900,0.699985,0.683339,-7.784931,7.1671,7.1687,1.7593,2.0076,0.9189,77.56,79.6,57,336000,18.3
85,339900,,,,,,,,,78.44,80.4,41,340000,18.4
86,343900,0.674130,0.657924,-7.892899,7.2846,7.2836,2.0594,2.0597,1.0379,78.82,80.8,55,344000,18.7
87,347900,0.698572,0.681240,-8.000127,7.3687,7.3694,2.4860,2.3949,1.4824,79.52,81.5,42,348000,19.0
88,351900,0.667473,0.647240,-8.120004,7.5304,7.5316,1.8649,1.7944,1.0175,79.65,81.6,54,352000,19.2
89,355900,0.701299,0.682295,-8.246567,7.6176,7.6184,2.0584,1.9878,1.5955,80.58,82.6,43,356000,19.4
90,359900,,,,,,,,,82.38,84.4,55,360000,19.5
91,363900,0.745344,0.722737,-8.367582,7.7181,7.7170,2.2010,2.2616,1.0480,81.71,83.7,42,364000,19.7
92,367900,0.712310,0.693345,-8.446606,7.8438,7.8446,2.0106,2.1113,1.1529,83.84,85.8,55,368000,19.9
93,371900,0.771784,0.747888,-8.571951,7.9621,7.9623,2.1806,2.1189,1.1933,80.45,82.5,42,372000,20.1
94,375900,0.743094,0.719629,-8.675976,8.0667,8.0671,2.0496,2.0465,1.2795,77.10,79.1,58,376000,20.3
95,379900,,,,,,,,,77.76,79.8,41,380000,20.4
96,383900,0.809211,0.782079,-8.769551,8.1590,8.1588,2.3880,2.5002,1.0076,79.14,81.1,59,384000,20.6
97,387900,0.789564,0.766023,-8.889047,8.2806,8.2818,2.4516,2.6895,1.6216,76.18,78.2,45,388000,20.8
98,391900,0.806513,0.784486,-8.982640,8.3935,8.3941,2.4743,2.6924,1.8940,74.59,76.6,59,392000,21.1
99,395900,0.811874,0.785885,-9.104677,8.5000,8.5000,2.0614,2.1278,1.4435,75.18,77.2,44,396000,21.3
100,399900,,,,,,,,,77.04,79.0,56,400000,21.4
101,403900,0.792417,0.769347,-9.190922,8.6087,8.6111,2.0020,2.2104,0.8747,74.13,76.1,47,404000,21.6
102,407900,0.853064,0.825325,-9.309410,8.6953,8.6928,2.3724,2.7075,1.2880,72.52,74.5,62,408000,21.8
103,411900,0.872885,0.843094,-9.434039,8.8180,8.8188,2.5763,2.7573,1.4205,71.47,73.5,45,412000,22.0
104,415900,0.874837,0.842852,-9.534442,8.9217,8.9230,3.2011,3.3860,1.1550,73.77,75.8,60,416000,22.2
105,419900,,,,,,,,,73.98,76.0,48,420000,22.2
106,423900,0.872771,0.842838,-9.591057,8.9994,8.9969,2.5777,2.8032,1.2503,74.73,76.7,56,424000,22.4
107,427900,0.893074,0.860075,-9.744025,9.1248,9.1249,2.6200,2.6856,1.1898,74.80,76.8,50,428000,22.6
108,431900,0.903555,0.871938,-9.819369,9.2302,9.2307,2.7427,3.0999,1.5874,72.51,74.5,61,432000,22.9
109,435900,0.868021,0.840167,-9.975346,9.3448,9.3455,2.5450,2.9802,1.4153,70.43,72.4,49,436000,23.1
110,439900,,,,,,,,,69.59,71.6,61,440000,23.1
111,443900,0.936397,0.900862,-10.075495,9.4466,9.4468,2.4354,2.6231,0.9365,68.43,70.4,54,444000,23.3
112,447900,0.906463,0.874149,-10.178495,9.5681,9.5679,2.8256,3.1478,0.9256,68.25,70.2,57,448000,23.6
113,451900,0.926067,0.891209,-10.288882,9.6556,9.6567,2.4164,2.4679,0.7932,68.46,70.5,61,452000,23.8
114,455900,0.949051,0.911863,-10.376578,9.7671,9.7669,2.4296,2.6311,1.0687,64.69,66.7,59,456000,24.0
115,459900,,,,,,,,,62.64,64.6,67,460000,24.1
116,463900,1.001137,0.961548,-10.483954,9.8762,9.8749,3.0398,3.2622,1.2306,62.61,64.6,59,464000,24.3
117,467900,0.948688,0.908474,-10.609942,9.9694,9.9702,2.9162,3.0993,1.1969,62.47,64.5,58,468000,24.5
118,471900,0.995066,0.955856,-10.709055,10.0849,10.0860,3.1595,3.1421,1.5089,64.83,66.8,63,472000,24.7
119,475900,0.958580,0.914992,-10.772901,10.1780,10.1774,2.6320,2.7290,1.7498,66.27,68.3,52,476000,24.9
120,479900,,,,,,,,,64.21,66.2,72,480000,25.0
121,483900,0.984114,0.937374,-10.910602,10.2736,10.2738,2.6153,2.6611,1.4574,62.48,64.5,62,484000,25.2
122,487900,1.044322,1.001014,-11.002507,10.3682,10.3686,2.9052,3.1892,1.0567,59.42,61.4,59,488000,25.4
123,491900,1.043135,0.994865,-11.117824,10.4722,10.4729,3.5325,3.5542,1.2136,58.82,60.8,74,492000,25.6
124,495900,0.998138,0.950005,-11.224465,10.5971,10.5968,3.5925,3.6471,0.9677,57.62,59.6,66,496000,25.8
125,499900,,,,,,,,,56.64,58.6,66,500000,25.9
126,503900,1.072649,1.021640,-11.303012,10.6740,10.6749,3.5974,3.6434,2.0153,56.98,59.0,64,504000,26.1
127,507900,1.090912,1.032163,-11.405878,10.7755,10.7750,3.4308,3.6276,2.4885,62.56,64.6,72,508000,26.3
128,511900,1.075756,1.022743,-11.476222,10.8606,10.8611,3.6544,4.0130,1.8492,54.33,56.3,64,512000,26.5
129,515900,1.120217,1.068874,-11.561795,10.9597,10.9594,3.4689,3.6858,2.1355,49.06,51.1,81,516000,26.7
130,519900,,,,,,,,,51.63,53.6,81,520000,26.8
131,523900,1.137681,1.077327,-11.712154,11.0647,11.0646,3.1886,3.4885,1.8748,52.07,54.1,75,524000,27.0
132,527900,1.138938,1.080520,-11.794400,11.1507,11.1491,3.6836,3.7299,2.4862,51.41,53.4,64,528000,27.2
133,531900,1.103643,1.047481,-11.924931,11.2740,11.2753,2.8887,3.1419,1.1446,50.99,53.0,81,532000,27.4
134,535900,1.171841,1.110862,-11.973702,11.3411,11.3417,3.9908,4.3454,1.8489,49.44,51.4,81,536000,27.6
135,539900,,,,,,,,,50.60,52.6,75,540000,27.7
136,543900,1.130927,1.078106,-12.082687,11.4568,11.4562,4.4812,5.2577,1.8702,51.53,53.5,73,544000,27.9
137,547900,1.163182,1.096102,-12.171432,11.5581,11.5587,3.4987,3.8587,1.1107,49.08,51.1,74,548000,28.1
138,551900,1.275351,1.213040,-12.263206,11.6246,11.6246,4.2908,4.7688,2.2242,50.42,52.4,84,552000,28.3
